Department Id;University Id;Faculty Id;Department Name;Language;Score Type
200150352;2001;;Aşçılık (%50 İndirimli);;TYT
200150361;2001;;Aşçılık (Burslu);;TYT
200190088;2001;;Bilgisayar Programcılığı (%50 İndirimli);;TYT
200190081;2001;;Bilgisayar Programcılığı (Burslu);;TYT
200150767;2001;;Biyomedikal Cihaz Teknolojisi (%50 İndirimli);;TYT
200150758;2001;;Biyomedikal Cihaz Teknolojisi (Burslu);;TYT
200150661;2001;;Ağız ve Diş Sağlığı (%50 İndirimli);;TYT
200150652;2001;;Ağız ve Diş Sağlığı (Burslu);;TYT
200190039;2001;;Ağız ve Diş Sağlığı (İÖ) (%50 İndirimli);;TYT
200190038;2001;;Ağız ve Diş Sağlığı (İÖ) (Burslu);;TYT
200150688;2001;;Ameliyathane Hizmetleri (%50 İndirimli);;TYT
200150679;2001;;Ameliyathane Hizmetleri (Burslu);;TYT
200150255;2001;;Anestezi (%50 İndirimli);;TYT
200150025;2001;;Anestezi (Burslu);;TYT
200150397;2001;;Anestezi (İÖ) (%50 İndirimli);;TYT
200150404;2001;;Anestezi (İÖ) (Burslu);;TYT
200150334;2001;;Diyaliz (%50 İndirimli);;TYT
200150185;2001;;Diyaliz (Burslu);;TYT
200150343;2001;;Elektronörofizyoloji (%50 İndirimli);;TYT
200150201;2001;;Elektronörofizyoloji (Burslu);;TYT
200190059;2001;;Fizyoterapi (%50 İndirimli);;TYT
200190058;2001;;Fizyoterapi (Burslu);;TYT
200150264;2001;;İlk ve Acil Yardım (%50 İndirimli);;TYT
200150167;2001;;İlk ve Acil Yardım (Burslu);;TYT
200150494;2001;;İlk ve Acil Yardım (İÖ) (%50 İndirimli);;TYT
200150501;2001;;İlk ve Acil Yardım (İÖ) (Burslu);;TYT
200150704;2001;;Odyometri (%50 İndirimli);;TYT
200150697;2001;;Odyometri (Burslu);;TYT
200150722;2001;;Optisyenlik (%50 İndirimli);;TYT
200150713;2001;;Optisyenlik (Burslu);;TYT
200150749;2001;;Ortopedik Protez ve Ortez (%50 İndirimli);;TYT
200150731;2001;;Ortopedik Protez ve Ortez (Burslu);;TYT
200150307;2001;;Patoloji Laboratuvar Teknikleri (%50 İndirimli);;TYT
200150061;2001;;Patoloji Laboratuvar Teknikleri (Burslu);;TYT
200150519;2001;;Patoloji Laboratuvar Teknikleri (İÖ) (%50 İndirimli);;TYT
200150528;2001;;Patoloji Laboratuvar Teknikleri (İÖ) (Burslu);;TYT
200150537;2001;;Podoloji (%50 İndirimli);;TYT
200150546;2001;;Podoloji (Burslu);;TYT
200150555;2001;;Podoloji (İÖ) (%50 İndirimli);;TYT
200150564;2001;;Podoloji (İÖ) (Burslu);;TYT
200150282;2001;;Radyoterapi (%50 İndirimli);;TYT
200150088;2001;;Radyoterapi (Burslu);;TYT
200150316;2001;;Tıbbi Dokümantasyon ve Sekreterlik (%50 İndirimli);;TYT
200150149;2001;;Tıbbi Dokümantasyon ve Sekreterlik (Burslu);;TYT
200150591;2001;;Tıbbi Dokümantasyon ve Sekreterlik (İÖ) (%50 İndirimli);;TYT
200150607;2001;;Tıbbi Dokümantasyon ve Sekreterlik (İÖ) (Burslu);;TYT
200150273;2001;;Tıbbi Görüntüleme Teknikleri (%50 İndirimli);;TYT
200150113;2001;;Tıbbi Görüntüleme Teknikleri (Burslu);;TYT
200150616;2001;;Tıbbi Görüntüleme Teknikleri (İÖ) (%50 İndirimli);;TYT
200150625;2001;;Tıbbi Görüntüleme Teknikleri (İÖ) (Burslu);;TYT
200150291;2001;;Tıbbi Laboratuvar Teknikleri (%50 İndirimli);;TYT
200150131;2001;;Tıbbi Laboratuvar Teknikleri (Burslu);;TYT
200150634;2001;;Tıbbi Laboratuvar Teknikleri (İÖ) (%50 İndirimli);;TYT
200150643;2001;;Tıbbi Laboratuvar Teknikleri (İÖ) (Burslu);;TYT
100290102;1002;;Bankacılık ve Sigortacılık;;TYT
100290109;1002;;Bilgi Yönetimi;;TYT
100290116;1002;;Bilgisayar Programcılığı;;TYT
100290123;1002;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100290130;1002;;İşletme Yönetimi;;TYT
100290137;1002;;Mekatronik;;TYT
100290144;1002;;Muhasebe ve Vergi Uygulamaları;;TYT
100290070;1002;;Bankacılık ve Sigortacılık;;TYT
100250476;1002;;Bilgisayar Programcılığı;;TYT
100250591;1002;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100290056;1002;;İş Sağlığı ve Güvenliği;;TYT
100250767;1002;;Lojistik;;TYT
100250555;1002;;Yerel Yönetimler;;TYT
100250713;1002;;Bahçe Tarımı;;TYT
100250652;1002;;Bankacılık ve Sigortacılık;;TYT
100250485;1002;;Bilgisayar Programcılığı;;TYT
100250194;1002;;Harita ve Kadastro;;TYT
100250625;1002;;Laborant ve Veteriner Sağlık;;TYT
100250397;1002;;Muhasebe ve Vergi Uygulamaları;;TYT
100250228;1002;;Tarla Bitkileri;;TYT
100250722;1002;;Turizm ve Seyahat Hizmetleri;;TYT
100250246;1002;;Çocuk Gelişimi;;TYT
100250749;1002;;İlk ve Acil Yardım;;TYT
100250731;1002;;Optisyenlik;;TYT
100250616;1002;;Patoloji Laboratuvar Teknikleri;;TYT
100250607;1002;;Tıbbi Laboratuvar Teknikleri;;TYT
100250291;1002;;Aşçılık;;TYT
100250697;1002;;Dış Ticaret;;TYT
100250404;1002;;İşletme Yönetimi;;TYT
100250034;1002;;Kooperatifçilik;;TYT
100250361;1002;;Muhasebe ve Vergi Uygulamaları;;TYT
100250758;1002;;Özel Güvenlik ve Koruma;;TYT
100250079;1002;;Pazarlama;;TYT
100250104;1002;;Turizm ve Otel İşletmeciliği;;TYT
100250494;1002;;Bilgisayar Programcılığı;;TYT
100250264;1002;;Elektrik;;TYT
100250273;1002;;Gıda Teknolojisi;;TYT
100250431;1002;;İnşaat Teknolojisi;;TYT
100250679;1002;;Kimya Teknolojisi;;TYT
100250519;1002;;Makine;;TYT
100250043;1002;;Mimari Dekoratif Sanatlar;;TYT
100250052;1002;;Mobilya ve Dekorasyon;;TYT
100250352;1002;;Sondaj Teknolojisi;;TYT
100450014;1004;;Aşçılık;;TYT
100471122;1004;;Aşçılık (İÖ);;TYT
100451569;1004;;Bilgisayar Programcılığı;;TYT
100450226;1004;;Biyomedikal Cihaz Teknolojisi;;TYT
100470151;1004;;Biyomedikal Cihaz Teknolojisi (İÖ);;TYT
100451772;1004;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100471176;1004;;Büro Yönetimi ve Yönetici Asistanlığı (İÖ);;TYT
100490179;1004;;Çocuk Gelişimi;;TYT
100470027;1004;;Çocuk Gelişimi (İÖ);;TYT
100450041;1004;;Elektrik;;TYT
100470036;1004;;Elektrik (İÖ);;TYT
100451506;1004;;Elektronik Teknolojisi;;TYT
100450077;1004;;Gıda Teknolojisi;;TYT
100490235;1004;;Hibrid ve Elektrikli Taşıtlar Teknolojisi;;TYT
100490185;1004;;İç Mekan Tasarımı;;TYT
100490207;1004;;İç Mekan Tasarımı (İÖ);;TYT
100451445;1004;;İnşaat Teknolojisi;;TYT
100470893;1004;;İnşaat Teknolojisi (İÖ);;TYT
100451348;1004;;İşletme Yönetimi;;TYT
100490180;1004;;Makine;;TYT
100490210;1004;;Mermer Teknolojisi;;TYT
100451224;1004;;Mimari Restorasyon;;TYT
100471185;1004;;Mimari Restorasyon (İÖ);;TYT
100451233;1004;;Muhasebe ve Vergi Uygulamaları;;TYT
100470706;1004;;Muhasebe ve Vergi Uygulamaları (İÖ);;TYT
100450138;1004;;Pazarlama;;TYT
100451887;1004;;Radyo ve Televizyon Programcılığı;;TYT
100452028;1004;;Raylı Sistemler Yol Teknolojisi;;TYT
100450174;1004;;Turizm ve Otel İşletmeciliği;;TYT
100450183;1004;;Yerel Yönetimler;;TYT
100451145;1004;;Bankacılık ve Sigortacılık;;TYT
100490208;1004;;Dış Ticaret;;TYT
100451499;1004;;İnsan Kaynakları Yönetimi;;TYT
100451948;1004;;Laborant ve Veteriner Sağlık;;TYT
100471246;1004;;Laborant ve Veteriner Sağlık (İÖ);;TYT
100450305;1004;;Bankacılık ve Sigortacılık;;TYT
100450465;1004;;Bilgisayar Programcılığı;;TYT
100451781;1004;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100490186;1004;;Çağrı Merkezi Hizmetleri;;TYT
100450332;1004;;Dış Ticaret;;TYT
100451896;1004;;Doğalgaz ve Tesisatı Teknolojisi;;TYT
100450359;1004;;Elektrik;;TYT
100450368;1004;;Gıda Teknolojisi;;TYT
100451454;1004;;İnşaat Teknolojisi;;TYT
100450438;1004;;Makine;;TYT
100451648;1004;;Mekatronik;;TYT
100451242;1004;;Muhasebe ve Vergi Uygulamaları;;TYT
100451093;1004;;Çocuk Gelişimi;;TYT
100450474;1004;;Elektrik;;TYT
100451303;1004;;Kimya Teknolojisi;;TYT
100451251;1004;;Muhasebe ve Vergi Uygulamaları;;TYT
100451339;1004;;Otomotiv Teknolojisi;;TYT
100451136;1004;;Elektrik;;TYT
100490224;1004;;İnşaat Teknolojisi;;TYT
100451578;1004;;Bilgisayar Programcılığı;;TYT
100490263;1004;;Ceza İnfaz ve Güvenlik Hizmetleri;;TYT
100451269;1004;;Muhasebe ve Vergi Uygulamaları;;TYT
100490188;1004;;Aşçılık;;TYT
100490194;1004;;Aşçılık (İÖ);;TYT
100451763;1004;;Bankacılık ve Sigortacılık;;TYT
100451587;1004;;Bilgisayar Programcılığı;;TYT
100450589;1004;;Harita ve Kadastro;;TYT
100470645;1004;;Harita ve Kadastro (İÖ);;TYT
100490195;1004;;Laborant ve Veteriner Sağlık;;TYT
100490209;1004;;Laborant ve Veteriner Sağlık (İÖ);;TYT
100451815;1004;;Yapı Denetimi;;TYT
100451824;1004;;İş Makineleri Operatörlüğü;;TYT
100490225;1004;;Kuyumculuk ve Takı Tasarımı;;TYT
100490198;1004;;Makine Resim ve Konstrüksiyonu;;TYT
100490205;1004;;Mermer Teknolojisi;;TYT
100451675;1004;;Bilgisayar Programcılığı;;TYT
100452019;1004;;Halkla İlişkiler ve Tanıtım;;TYT
100450702;1004;;Harita ve Kadastro;;TYT
100451409;1004;;İşletme Yönetimi;;TYT
100490226;1004;;Sağlık Turizmi İşletmeciliği;;TYT
100490228;1004;;Seracılık;;TYT
100451806;1004;;Bilgisayar Programcılığı;;TYT
100490227;1004;;İnternet ve Ağ Teknolojileri;;TYT
100450783;1004;;Bankacılık ve Sigortacılık;;TYT
100450792;1004;;Gıda Teknolojisi;;TYT
100451172;1004;;Gıda Teknolojisi;;TYT
100451912;1004;;Laborant ve Veteriner Sağlık;;TYT
100471228;1004;;Laborant ve Veteriner Sağlık (İÖ);;TYT
100490189;1004;;Reklamcılık;;TYT
100451693;1004;;Bilgisayar Programcılığı (Uzaktan Öğretim);;TYT
100451939;1004;;Bilgisayar Teknolojisi (Uzaktan Öğretim);;TYT
100451921;1004;;Harita ve Kadastro (Uzaktan Öğretim);;TYT
112690288;1126;;Ağız ve Diş Sağlığı;;TYT
112690179;1126;;Diyaliz;;TYT
112651199;1126;;Elektronörofizyoloji;;TYT
112651621;1126;;Fizyoterapi;;TYT
112670981;1126;;Fizyoterapi (İÖ);;TYT
112690290;1126;;Hasta Bakımı;;TYT
112690180;1126;;İlk ve Acil Yardım;;TYT
112651603;1126;;Ortopedik Protez ve Ortez;;TYT
112651718;1126;;Sağlık Kurumları İşletmeciliği;;TYT
112690245;1126;;Sağlık Kurumları İşletmeciliği (İÖ);;TYT
112650262;1126;;Tıbbi Dokümantasyon ve Sekreterlik;;TYT
112670178;1126;;Tıbbi Dokümantasyon ve Sekreterlik (İÖ);;TYT
112651612;1126;;Tıbbi Görüntüleme Teknikleri;;TYT
112651596;1126;;Tıbbi Laboratuvar Teknikleri;;TYT
112671149;1126;;Tıbbi Laboratuvar Teknikleri (İÖ);;TYT
112690289;1126;;Tıbbi ve Aromatik Bitkiler;;TYT
112651551;1126;;Yaşlı Bakımı;;TYT
112690246;1126;;Sağlık Kurumları İşletmeciliği;;TYT
112690222;1126;;Tıbbi Dokümantasyon ve Sekreterlik;;TYT
112690220;1126;;İlk ve Acil Yardım;;TYT
112690244;1126;;Patoloji Laboratuvar Teknikleri;;TYT
112690223;1126;;Tıbbi Laboratuvar Teknikleri;;TYT
100550243;1005;;Aşçılık;;TYT
100590081;1005;;Çocuk Gelişimi;;TYT
100590099;1005;;Evde Hasta Bakımı;;TYT
100590082;1005;;İlk ve Acil Yardım;;TYT
100590070;1005;;Yapı Denetimi;;TYT
100550234;1005;;Bankacılık ve Sigortacılık;;TYT
100590071;1005;;Laborant ve Veteriner Sağlık;;TYT
100590076;1005;;Sağlık Kurumları İşletmeciliği;;TYT
100550031;1005;;Bilgisayar Programcılığı;;TYT
100550049;1005;;Elektrik;;TYT
100550155;1005;;Geleneksel El Sanatları;;TYT
100550288;1005;;Grafik Tasarımı;;TYT
100550297;1005;;İş Sağlığı ve Güvenliği;;TYT
100550022;1005;;Makine;;TYT
100550013;1005;;Mekatronik;;TYT
100550225;1005;;Muhasebe ve Vergi Uygulamaları;;TYT
100590072;1005;;Nükleer Teknoloji ve Radyasyon Güvenliği;;TYT
100550128;1005;;Organik Tarım;;TYT
100550164;1005;;Posta Hizmetleri;;TYT
100590089;1005;;Yerel Yönetimler;;TYT
100590065;1005;;Bilgisayar Programcılığı;;TYT
100590079;1005;;Biyomedikal Cihaz Teknolojisi;;TYT
100590080;1005;;Eczane Hizmetleri;;TYT
100590066;1005;;İnşaat Teknolojisi;;TYT
100590068;1005;;Mimari Restorasyon;;TYT
100590062;1005;;Optisyenlik;;TYT
100590063;1005;;Sivil Savunma ve İtfaiyecilik;;TYT
100550085;1005;;Çocuk Gelişimi;;TYT
100570105;1005;;Çocuk Gelişimi (İÖ);;TYT
100550191;1005;;Engelli Bakımı ve Rehabilitasyon;;TYT
100570177;1005;;Engelli Bakımı ve Rehabilitasyon (İÖ);;TYT
100550067;1005;;İlk ve Acil Yardım;;TYT
100570114;1005;;İlk ve Acil Yardım (İÖ);;TYT
100550207;1005;;Tıbbi Laboratuvar Teknikleri;;TYT
100570186;1005;;Tıbbi Laboratuvar Teknikleri (İÖ);;TYT
100550137;1005;;Yaşlı Bakımı;;TYT
100570123;1005;;Yaşlı Bakımı (İÖ);;TYT
100590069;1005;;Sivil Hava Ulaştırma İşletmeciliği;;TYT
100590059;1005;;Sivil Havacılık Kabin Hizmetleri;;TYT
300650210;3006;;Sivil Hava Ulaştırma İşletmeciliği (%50 İndirimli);;TYT
300650209;3006;;Sivil Hava Ulaştırma İşletmeciliği (Burslu);;TYT
300650233;3006;;Sivil Hava Ulaştırma İşletmeciliği (Ücretli);;TYT
300650212;3006;;Sivil Havacılık Kabin Hizmetleri (%50 İndirimli);;TYT
300650211;3006;;Sivil Havacılık Kabin Hizmetleri (Burslu);;TYT
300650240;3006;;Sivil Havacılık Kabin Hizmetleri (Ücretli);;TYT
100751363;1007;;Adalet;;TYT
100790324;1007;;Turist Rehberliği;;TYT
100790415;1007;;Bahçe Tarımı;;TYT
100790470;1007;;Bilgisayar Programcılığı;;TYT
100790528;1007;;Bilgisayar Programcılığı (KKTC Uyruklu);;TYT
100750365;1007;;Elektrik;;TYT
100751036;1007;;Elektronik Teknolojisi;;TYT
100750938;1007;;İşletme Yönetimi;;TYT
100750877;1007;;Muhasebe ve Vergi Uygulamaları;;TYT
100750426;1007;;Pazarlama;;TYT
100751248;1007;;Seracılık;;TYT
100790325;1007;;Sivil Savunma ve İtfaiyecilik;;TYT
100751203;1007;;Tarım Makineleri;;TYT
100751284;1007;;Bahçe Tarımı;;TYT
100750726;1007;;Deniz ve Liman İşletmeciliği;;TYT
100751275;1007;;Dış Ticaret;;TYT
100790318;1007;;Meyve ve Sebze İşleme Teknolojisi;;TYT
100750717;1007;;Turizm ve Otel İşletmeciliği;;TYT
100751654;1007;;Aşçılık;;TYT
100751733;1007;;İkram Hizmetleri;;TYT
100790467;1007;;Pastacılık ve Ekmekçilik;;TYT
100751212;1007;;Bahçe Tarımı;;TYT
100751169;1007;;Bilgisayar Programcılığı;;TYT
100790331;1007;;Elektronik Haberleşme Teknolojisi;;TYT
100751257;1007;;Maliye;;TYT
100750656;1007;;Mantarcılık;;TYT
100750886;1007;;Muhasebe ve Vergi Uygulamaları;;TYT
100750814;1007;;Pazarlama;;TYT
100751318;1007;;Bahçe Tarımı;;TYT
100750947;1007;;İşletme Yönetimi;;TYT
100750895;1007;;Muhasebe ve Vergi Uygulamaları;;TYT
100750505;1007;;Seracılık;;TYT
100750674;1007;;Aşçılık;;TYT
100751178;1007;;Bilgisayar Programcılığı;;TYT
100770687;1007;;Bilgisayar Programcılığı (İÖ);;TYT
100790317;1007;;Çocuk Gelişimi;;TYT
100790420;1007;;Gıda Teknolojisi;;TYT
100750956;1007;;İşletme Yönetimi;;TYT
100771049;1007;;İşletme Yönetimi (İÖ);;TYT
100750902;1007;;Muhasebe ve Vergi Uygulamaları;;TYT
100790416;1007;;Organik Tarım;;TYT
100750708;1007;;Pazarlama;;TYT
100750541;1007;;Turizm ve Otel İşletmeciliği;;TYT
100770836;1007;;Turizm ve Otel İşletmeciliği (İÖ);;TYT
100751081;1007;;Turizm ve Seyahat Hizmetleri;;TYT
100751566;1007;;Çocuk Gelişimi;;TYT
100750029;1007;;Diyaliz;;TYT
100751354;1007;;Fizyoterapi;;TYT
100751309;1007;;İlk ve Acil Yardım;;TYT
100751663;1007;;İlk ve Acil Yardım (KKTC Uyruklu);;TYT
100790560;1007;;Radyoterapi;;TYT
100751575;1007;;Tıbbi Dokümantasyon ve Sekreterlik;;TYT
100751196;1007;;Tıbbi Görüntüleme Teknikleri;;TYT
100751187;1007;;Tıbbi Laboratuvar Teknikleri;;TYT
100751099;1007;;Yaşlı Bakımı;;TYT
100790477;1007;;Çim Alan Tesisi ve Yönetimi;;TYT
100790421;1007;;Çocuk Gelişimi;;TYT
100750762;1007;;Geleneksel El Sanatları;;TYT
100750577;1007;;Grafik Tasarımı;;TYT
100751266;1007;;Halkla İlişkiler ve Tanıtım;;TYT
100750805;1007;;Mimari Restorasyon;;TYT
100750744;1007;;Moda Tasarımı;;TYT
100751636;1007;;Optisyenlik;;TYT
100790468;1007;;Peyzaj ve Süs Bitkileri Yetiştiriciliği;;TYT
100751699;1007;;Sağlık Kurumları İşletmeciliği;;TYT
100751478;1007;;Sahne ve Dekor Tasarımı;;TYT
100750789;1007;;Tekstil Teknolojisi;;TYT
100750611;1007;;Turizm ve Otel İşletmeciliği;;TYT
100750823;1007;;Bankacılık ve Sigortacılık;;TYT
100770403;1007;;Bankacılık ve Sigortacılık (İÖ);;TYT
100751293;1007;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100770757;1007;;Büro Yönetimi ve Yönetici Asistanlığı (İÖ);;TYT
100751521;1007;;Çağrı Merkezi Hizmetleri;;TYT
100770906;1007;;Çağrı Merkezi Hizmetleri (İÖ);;TYT
100750798;1007;;Halkla İlişkiler ve Tanıtım;;TYT
100770396;1007;;Halkla İlişkiler ve Tanıtım (İÖ);;TYT
100750929;1007;;İşletme Yönetimi;;TYT
100770466;1007;;İşletme Yönetimi (İÖ);;TYT
100751645;1007;;Medya ve İletişim;;TYT
100790332;1007;;Medya ve İletişim (İÖ);;TYT
100750841;1007;;Muhasebe ve Vergi Uygulamaları;;TYT
100770412;1007;;Muhasebe ve Vergi Uygulamaları (İÖ);;TYT
100751681;1007;;Özel Güvenlik ve Koruma;;TYT
100771058;1007;;Özel Güvenlik ve Koruma (İÖ);;TYT
100750108;1007;;Pazarlama;;TYT
100770069;1007;;Pazarlama (İÖ);;TYT
100751239;1007;;Sivil Hava Ulaştırma İşletmeciliği;;TYT
100770563;1007;;Sivil Hava Ulaştırma İşletmeciliği (İÖ);;TYT
100751557;1007;;Sosyal Hizmetler;;TYT
100770978;1007;;Sosyal Hizmetler (İÖ);;TYT
100750126;1007;;Turizm ve Otel İşletmeciliği;;TYT
100770078;1007;;Turizm ve Otel İşletmeciliği (İÖ);;TYT
100751381;1007;;Turizm ve Otel İşletmeciliği (Uzaktan Öğretim);;TYT
100751063;1007;;Turizm ve Seyahat Hizmetleri;;TYT
100770545;1007;;Turizm ve Seyahat Hizmetleri (İÖ);;TYT
100751142;1007;;Bilgisayar Programcılığı;;TYT
100750162;1007;;Biyomedikal Cihaz Teknolojisi;;TYT
100751584;1007;;Coğrafi Bilgi Sistemleri;;TYT
100750753;1007;;Çevre Koruma ve Kontrol;;TYT
100790466;1007;;Doğalgaz ve Tesisatı Teknolojisi;;TYT
100750198;1007;;Elektrik;;TYT
100770209;1007;;Elektrik (İÖ);;TYT
100750992;1007;;Elektronik Haberleşme Teknolojisi;;TYT
100751009;1007;;Elektronik Teknolojisi;;TYT
100750232;1007;;Harita ve Kadastro;;TYT
100750974;1007;;İklimlendirme ve Soğutma Teknolojisi;;TYT
100790333;1007;;İklimlendirme ve Soğutma Teknolojisi (KKTC Uyruklu);;TYT
100750965;1007;;İnşaat Teknolojisi;;TYT
100770475;1007;;İnşaat Teknolojisi (İÖ);;TYT
100751018;1007;;Kontrol ve Otomasyon Teknolojisi;;TYT
100750277;1007;;Makine;;TYT
100751593;1007;;Mekatronik;;TYT
100751336;1007;;Mobilya ve Dekorasyon;;TYT
100751548;1007;;Nükleer Teknoloji ve Radyasyon Güvenliği;;TYT
100771031;1007;;Nükleer Teknoloji ve Radyasyon Güvenliği (İÖ);;TYT
100751487;1007;;Organik Tarım;;TYT
100750911;1007;;Otomotiv Teknolojisi;;TYT
100750771;1007;;Sivil Savunma ve İtfaiyecilik;;TYT
100790546;1007;;Sivil Savunma ve İtfaiyecilik (KKTC Uyruklu);;TYT
100751221;1007;;Yapı Denetimi;;TYT
100770809;1007;;Yapı Denetimi (İÖ);;TYT
100890075;1008;;Adalet;;TYT
100850504;1008;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100890069;1008;;Dış Ticaret;;TYT
100850497;1008;;Halkla İlişkiler ve Tanıtım;;TYT
100850655;1008;;İş Sağlığı ve Güvenliği;;TYT
100850319;1008;;Muhasebe ve Vergi Uygulamaları;;TYT
100850576;1008;;Özel Güvenlik ve Koruma;;TYT
100850107;1008;;Turizm ve Otel İşletmeciliği;;TYT
100890065;1008;;Alternatif Enerji Kaynakları Teknolojisi;;TYT
100850382;1008;;Bahçe Tarımı;;TYT
100850452;1008;;Bilgisayar Programcılığı;;TYT
100890076;1008;;Biyomedikal Cihaz Teknolojisi;;TYT
100850488;1008;;Çevre Koruma ve Kontrol;;TYT
100890068;1008;;Doğalgaz ve Tesisatı Teknolojisi;;TYT
100850046;1008;;Elektrik;;TYT
100890097;1008;;Geleneksel Tekstillerin Korunması ve Restorasyonu;;TYT
100850664;1008;;İnşaat Teknolojisi;;TYT
100850628;1008;;Kimya Teknolojisi;;TYT
100850055;1008;;Makine;;TYT
100850355;1008;;Otomotiv Teknolojisi;;TYT
100850301;1008;;Süt ve Ürünleri Teknolojisi;;TYT
100850646;1008;;Tıbbi ve Aromatik Bitkiler;;TYT
100850673;1008;;Laborant ve Veteriner Sağlık;;TYT
100890066;1008;;Lojistik;;TYT
100850531;1008;;Aşçılık;;TYT
100850594;1008;;Bitki Koruma;;TYT
100850346;1008;;Gıda Teknolojisi;;TYT
100850601;1008;;Mimari Dekoratif Sanatlar;;TYT
100850337;1008;;Mimari Restorasyon;;TYT
100850222;1008;;Turizm ve Otel İşletmeciliği;;TYT
100850197;1008;;Bankacılık ve Sigortacılık;;TYT
100850513;1008;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
100850407;1008;;Elektronik Teknolojisi;;TYT
100850152;1008;;Makine;;TYT
100850558;1008;;Maliye;;TYT
100850567;1008;;Mekatronik;;TYT
100850328;1008;;Muhasebe ve Vergi Uygulamaları;;TYT
100890055;1008;;Sosyal Güvenlik;;TYT
100890067;1008;;Optisyenlik;;TYT
100850116;1008;;Tıbbi Dokümantasyon ve Sekreterlik;;TYT
100850443;1008;;Tıbbi Laboratuvar Teknikleri;;TYT
100850522;1008;;Yaşlı Bakımı;;TYT
110550017;1105;;Bilgisayar Programcılığı;;TYT
110550026;1105;;Büro Yönetimi ve Yönetici Asistanlığı;;TYT
110550035;1105;;Elektrik;;TYT
110590024;1105;;Mimari Restorasyon;;TYT
110550062;1105;;Muhasebe ve Vergi Uygulamaları;;TYT
110550168;1105;;Ormancılık ve Orman Ürünleri;;TYT
110590069;1105;;Sivil Savunma ve İtfaiyecilik;;TYT
110590044;1105;;Tapu ve Kadastro;;TYT
110550071;1105;;Bankacılık ve Sigortacılık;;TYT
110570048;1105;;Bankacılık ve Sigortacılık (İÖ);;TYT
110590070;1105;;Bilgisayar Programcılığı;;TYT
110590042;1105;;Elektrik;;TYT
110590048;1105;;Emlak Yönetimi;;TYT
110590049;1105;;Emlak Yönetimi (İÖ);;TYT
110590025;1105;;İç Mekan Tasarımı;;TYT
110590026;1105;;İç Mekan Tasarımı (İÖ);;TYT
110550186;1105;;İklimlendirme ve Soğutma Teknolojisi;;TYT
110550098;1105;;Muhasebe ve Vergi Uygulamaları;;TYT
110570066;1105;;Muhasebe ve Vergi Uygulamaları (İÖ);;TYT
110590045;1105;;Sosyal Hizmetler;;TYT
110590046;1105;;Sosyal Hizmetler (İÖ);;TYT
110590043;1105;;Aşçılık;;TYT
110550195;1105;;Turizm Animasyonu;;TYT
110550105;1105;;Turizm ve Otel İşletmeciliği;;TYT
110570075;1105;;Turizm ve Otel İşletmeciliği (İÖ);;TYT
110590078;1105;;Aşçılık;;TYT
110550159;1105;;İşletme Yönetimi;;TYT
110550238;1105;;Sivil Hava Ulaştırma İşletmeciliği;;TYT
110590028;1105;;Sivil Havacılık Kabin Hizmetleri;;TYT
110550229;1105;;Tıbbi ve Aromatik Bitkiler;;TYT
110550141;1105;;Turizm ve Otel İşletmeciliği;;TYT
110590027;1105;;Çocuk Gelişimi;;TYT
110590029;1105;;Fizyoterapi;;TYT
110550202;1105;;İlk ve Acil Yardım;;TYT
110590030;1105;;Tıbbi Laboratuvar Teknikleri;;TYT
210100108;2101;;Aşçılık (%50 İndirimli);;TYT
210100101;2101;;Aşçılık (Burslu);;TYT
210100122;2101;;Fizyoterapi (%50 İndirimli);;TYT
210100115;2101;;Fizyoterapi (Burslu);;TYT
202950841;2029;;Ağız ve Diş Sağlığı (%50 İndirimli);;TYT
202950223;2029;;Ağız ve Diş Sağlığı (Burslu);;TYT
202950859;2029;;Ameliyathane Hizmetleri (%50 İndirimli);;TYT
202950268;2029;;Ameliyathane Hizmetleri (Burslu);;TYT
202950295;2029;;Anestezi (%25 İndirimli);;TYT
202950286;2029;;Anestezi (Burslu);;TYT
202950656;2029;;Fizyoterapi (%25 İndirimli);;TYT
202950647;2029;;Fizyoterapi (Burslu);;TYT
202950126;2029;;İlk ve Acil Yardım (%25 İndirimli);;TYT
202950117;2029;;İlk ve Acil Yardım (Burslu);;TYT
202951187;2029;;İlk ve Acil Yardım (İÖ) (%25 İndirimli);;TYT
202951178;2029;;İlk ve Acil Yardım (İÖ) (Burslu);;TYT
202950753;2029;;Odyometri (%50 İndirimli);;TYT
202950144;2029;;Odyometri (Burslu);;TYT
202950762;2029;;Optisyenlik (%50 İndirimli);;TYT
202950162;2029;;Optisyenlik (Burslu);;TYT
202950895;2029;;Radyoterapi (%50 İndirimli);;TYT
202950311;2029;;Radyoterapi (Burslu);;TYT
202990162;2029;;Tıbbi Dokümantasyon ve Sekreterlik (%50 İndirimli);;TYT
202951239;2029;;Tıbbi Dokümantasyon ve Sekreterlik (Burslu);;TYT
202950902;2029;;Tıbbi Görüntüleme Teknikleri (%50 İndirimli);;TYT
